"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","0%",2030,160.59286712005,"Capacity",373.123232020356,-212.530364900306,-14.5784212073978,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","12%",2030,309.82493984,"Capacity",373.123232020356,-63.2982921803556,-7.95602238435486,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","16%",2030,359.568964079984,"Capacity",373.123232020356,-13.5542679403723,-3.68161213877457,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","20%",2030,409.312988319967,"Capacity",373.123232020356,36.1897562996112,6.0157922420585,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","4%",2030,210.336891360033,"Capacity",373.123232020356,-162.786340660323,-12.7587750454471,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0Small","Momentum","Small LIB","Long lifetime","Reference","0%","8%",2030,260.080915600017,"Capacity",373.123232020356,-113.042316420339,-10.6321360234122,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","0%",2030,164.705810392252,"Capacity",373.123232020356,-208.417421628104,-14.4366693398479,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","12%",2030,314.272162881379,"Capacity",373.123232020356,-58.8510691389772,-7.67144504894464,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","16%",2030,364.127613711088,"Capacity",373.123232020356,-8.99561830926831,-2.99926962930449,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","20%",2030,413.983064540796,"Capacity",373.123232020356,40.8598325204405,6.39216962544335,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","4%",2030,214.561261221961,"Capacity",373.123232020356,-158.561970798395,-12.5921392463074,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRecycling","Momentum","Small LIB","Long lifetime","Recycling","0%","8%",2030,264.41671205167,"Capacity",373.123232020356,-108.706519968686,-10.4262418909541,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","0%",2030,158.125101156729,"Capacity",373.123232020356,-214.998130863627,-14.6628145614554,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","12%",2030,307.156453078641,"Capacity",373.123232020356,-65.9667789417152,-8.1219935324842,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","16%",2030,356.833570385945,"Capacity",373.123232020356,-16.2896616344113,-4.03604529637754,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","20%",2030,406.510687693249,"Capacity",373.123232020356,33.3874556728927,5.77818792294718,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","4%",2030,207.802218464033,"Capacity",373.123232020356,-165.321013556323,-12.8577219427208,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse0SmallRepurposing","Momentum","Small LIB","Long lifetime","Repurposing","0%","8%",2030,257.479335771337,"Capacity",373.123232020356,-115.643896249019,-10.753785205639,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","0%",2030,161.674924383258,"Capacity",373.123232020356,-211.448307637098,-14.5412622435983,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","12%",2030,320.14925766121,"Capacity",373.123232020356,-52.9739743591456,-7.27832222144263,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","16%",2030,372.974035420528,"Capacity",373.123232020356,-0.149196599828144,-0.386259756935853,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","20%",2030,425.798813179845,"Capacity",373.123232020356,52.6755811594895,7.25779451069603,"0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","4%",2030,214.499702142575,"Capacity",373.123232020356,-158.623529877781,-12.594583354672,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50","Momentum","Reference","Long lifetime","50% Reuse","50%","8%",2030,267.324479901893,"Capacity",373.123232020356,-105.798752118463,-10.2858520365822,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","0%",2030,162.909657282476,"Capacity",373.123232020356,-210.21357473788,-14.4987439020723,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","12%",2030,330.239991273762,"Capacity",373.123232020356,-42.8832407465937,-6.54852966295441,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","16%",2030,386.016769270857,"Capacity",373.123232020356,12.8935372505014,3.59075719737515,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","20%",2030,441.793547267953,"Capacity",373.123232020356,68.6703152475968,8.28675541135351,"0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","4%",2030,218.686435279572,"Capacity",373.123232020356,-154.436796740784,-12.4272602266463,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Large","Momentum","Large LIB","Long lifetime","50% Reuse","50%","8%",2030,274.463213276667,"Capacity",373.123232020356,-98.660018743689,-9.93277497699857,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","0%",2030,160.019653661737,"Capacity",373.123232020356,-213.103578358619,-14.5980676241282,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","12%",2030,309.236714098826,"Capacity",373.123232020356,-63.8865179215299,-7.99290422321761,"-0.1M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","16%",2030,358.975734244522,"Capacity",373.123232020356,-14.1474977758336,-3.76131596330773,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","20%",2030,408.714754390219,"Capacity",373.123232020356,35.5915223698628,5.96586308675139,"0M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","4%",2030,209.758673807433,"Capacity",373.123232020356,-163.364558212923,-12.7814145622823,"-0.2M"
"Refining (ktons of black mass)","Momentum_Long_reuse50Small","Momentum","Small LIB","Long lifetime","50% Reuse","50%","8%",2030,259.49769395313,"Capacity",373.123232020356,-113.625538067226,-10.659528041486,"-0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","0%",2030,367.606033188384,"Capacity",373.123232020356,-5.51719883197228,-2.34887182110312,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","12%",2030,570.685710303956,"Capacity",373.123232020356,197.5624782836,14.055692024358,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","16%",2030,638.378936009147,"Capacity",373.123232020356,265.255703988791,16.2866725880025,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","20%",2030,706.072161714338,"Capacity",373.123232020356,332.948929693982,18.2468882194741,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","4%",2030,435.299258893574,"Capacity",373.123232020356,62.1760268732186,7.88517766909653,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","100% LIB prod.","0%","8%",2030,502.992484598765,"Capacity",373.123232020356,129.869252578409,11.3960191548808,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","0%",2030,367.606033188384,"Capacity",373.123232020356,-5.51719883197228,-2.34887182110312,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","12%",2030,536.95678957317,"Capacity",373.123232020356,163.833557552814,12.7997483394328,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","16%",2030,593.407041701432,"Capacity",373.123232020356,220.283809681076,14.8419611130428,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","20%",2030,649.857293829694,"Capacity",373.123232020356,276.734061809338,16.6353257199653,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","4%",2030,424.056285316646,"Capacity",373.123232020356,50.9330532962898,7.1367396825364,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0","Momentum","Reference","Short lifetime","Reference","0%","8%",2030,480.506537444908,"Capacity",373.123232020356,107.383305424552,10.3625916364851,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","0%",2030,383.602706142133,"Capacity",373.123232020356,10.4794741217768,3.23720158806596,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","12%",2030,607.769055780987,"Capacity",373.123232020356,234.645823760631,15.3181534057024,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","16%",2030,682.491172327272,"Capacity",373.123232020356,309.367940306916,17.5888584139766,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","20%",2030,757.213288873557,"Capacity",373.123232020356,384.090056853201,19.5982156548294,"0.4M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","4%",2030,458.324822688417,"Capacity",373.123232020356,85.2015906680615,9.23047077174623,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","100% LIB prod.","0%","8%",2030,533.046939234702,"Capacity",373.123232020356,159.923707214346,12.6460945439431,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","0%",2030,383.602706142133,"Capacity",373.123232020356,10.4794741217768,3.23720158806596,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","12%",2030,561.709773523786,"Capacity",373.123232020356,188.586541503431,13.7326815117598,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","16%",2030,621.078795984338,"Capacity",373.123232020356,247.955563963982,15.7466048392656,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","20%",2030,680.447818444889,"Capacity",373.123232020356,307.324586424533,17.5306755838026,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","4%",2030,442.971728602684,"Capacity",373.123232020356,69.848496582328,8.35754130006714,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Large","Momentum","Large LIB","Short lifetime","Reference","0%","8%",2030,502.340751063235,"Capacity",373.123232020356,129.217519042879,11.3673884002826,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","0%",2030,388.912336563287,"Capacity",373.123232020356,15.7891045429314,3.97355062166463,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","12%",2030,567.17658123408,"Capacity",373.123232020356,194.053349213724,13.9303032707018,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","16%",2030,626.597996124344,"Capacity",373.123232020356,253.474764103989,15.920890807489,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","20%",2030,686.019411014609,"Capacity",373.123232020356,312.896178994253,17.6888716144997,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","4%",2030,448.333751453552,"Capacity",373.123232020356,75.2105194331958,8.67239986585004,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRecycling","Momentum","Large LIB","Short lifetime","Recycling","0%","8%",2030,507.755166343816,"Capacity",373.123232020356,134.63193432346,11.6031002031121,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","0%",2030,380.41692788944,"Capacity",373.123232020356,7.2936958690841,2.70068433347626,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","12%",2030,558.429347780748,"Capacity",373.123232020356,185.306115760392,13.6127188966933,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","16%",2030,617.766821077851,"Capacity",373.123232020356,244.643589057495,15.6410865689534,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","20%",2030,677.104294374953,"Capacity",373.123232020356,303.981062354598,17.4350526914775,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","4%",2030,439.754401186543,"Capacity",373.123232020356,66.6311691661867,8.16279175075456,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0LargeRepurposing","Momentum","Large LIB","Short lifetime","Repurposing","0%","8%",2030,499.091874483645,"Capacity",373.123232020356,125.968642463289,11.2235752977066,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","0%",2030,372.674511268019,"Capacity",373.123232020356,-0.448720752337238,-0.669866219731401,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","12%",2030,542.444927750218,"Capacity",373.123232020356,169.321695729862,13.0123670302471,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","16%",2030,599.035066577617,"Capacity",373.123232020356,225.911834557261,15.0303637533248,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","20%",2030,655.625205405017,"Capacity",373.123232020356,282.501973384661,16.8077950185222,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","4%",2030,429.264650095418,"Capacity",373.123232020356,56.1414180750624,7.49275770828487,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Recycling","Momentum","Reference","Short lifetime","Recycling","0%","8%",2030,485.854788922818,"Capacity",373.123232020356,112.731556902462,10.6175118037355,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","0%",2030,364.564946340603,"Capacity",373.123232020356,-8.55828567975323,-2.92545478169689,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","12%",2030,533.663746341739,"Capacity",373.123232020356,160.540514321383,12.670458331149,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","16%",2030,590.030013008785,"Capacity",373.123232020356,216.906780988429,14.7277554633566,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","20%",2030,646.39627967583,"Capacity",373.123232020356,273.273047655474,16.530972374772,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","4%",2030,420.931213007648,"Capacity",373.123232020356,47.8079809872922,6.91433156474957,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Repurposing","Momentum","Reference","Short lifetime","Repurposing","0%","8%",2030,477.297479674694,"Capacity",373.123232020356,104.174247654338,10.2065786458704,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","0%",2030,347.537475690536,"Capacity",373.123232020356,-25.5857563298197,-5.05823648417309,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","12%",2030,527.61335401133,"Capacity",373.123232020356,154.490121990974,12.4294055365079,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","16%",2030,587.638646784928,"Capacity",373.123232020356,214.515414764572,14.6463447578081,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","20%",2030,647.663939558526,"Capacity",373.123232020356,274.54070753817,16.569269976018,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","4%",2030,407.562768464134,"Capacity",373.123232020356,34.4395364437782,5.86852080543114,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","100% LIB prod.","0%","8%",2030,467.588061237732,"Capacity",373.123232020356,94.4648292173761,9.7193018894042,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","0%",2030,347.537475690536,"Capacity",373.123232020356,-25.5857563298197,-5.05823648417309,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","12%",2030,506.581122360455,"Capacity",373.123232020356,133.457890340099,11.5523976013682,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","16%",2030,559.595671250427,"Capacity",373.123232020356,186.472439230072,13.6554911749842,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","20%",2030,612.6102201404,"Capacity",373.123232020356,239.486988120044,15.4753671400728,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","4%",2030,400.552024580509,"Capacity",373.123232020356,27.4287925601531,5.23725047712567,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0Small","Momentum","Small LIB","Short lifetime","Reference","0%","8%",2030,453.566573470482,"Capacity",373.123232020356,80.4433414501259,8.96902120914684,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","0%",2030,352.368840353041,"Capacity",373.123232020356,-20.7543916673147,-4.55569881218181,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","12%",2030,511.818161890853,"Capacity",373.123232020356,138.694929870497,11.7768811605831,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","16%",2030,564.96793573679,"Capacity",373.123232020356,191.844703716434,13.850801555016,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","20%",2030,618.117709582727,"Capacity",373.123232020356,244.994477562371,15.6522994337053,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","4%",2030,405.518614198978,"Capacity",373.123232020356,32.3953821786224,5.69169413958817,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRecycling","Momentum","Small LIB","Short lifetime","Recycling","0%","8%",2030,458.668388044915,"Capacity",373.123232020356,85.5451560245595,9.24906244029953,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","0%",2030,344.638656893033,"Capacity",373.123232020356,-28.4845751273227,-5.33709425880064,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","12%",2030,503.438716228096,"Capacity",373.123232020356,130.31548420774,11.415580765241,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","16%",2030,556.372069339783,"Capacity",373.123232020356,183.248837319427,13.5369434260259,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","20%",2030,609.30542245147,"Capacity",373.123232020356,236.182190431115,15.368220145193,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","4%",2030,397.572010004721,"Capacity",373.123232020356,24.4487779843648,4.9445705561115,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse0SmallRepurposing","Momentum","Small LIB","Short lifetime","Repurposing","0%","8%",2030,450.505363116408,"Capacity",373.123232020356,77.3821310960522,8.79671137960387,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","0%",2030,365.706887089169,"Capacity",373.123232020356,-7.41634493118676,-2.72329670274591,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","12%",2030,535.017643298,"Capacity",373.123232020356,161.894411277645,12.7237734684976,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","16%",2030,591.454562034278,"Capacity",373.123232020356,218.331330013922,14.77603905023,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","20%",2030,647.891480770555,"Capacity",373.123232020356,274.768248750199,16.5761349159024,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","4%",2030,422.143805825446,"Capacity",373.123232020356,49.0205738050903,7.00146940328174,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse50","Momentum","Reference","Short lifetime","50% Reuse","50%","8%",2030,478.580724561723,"Capacity",373.123232020356,105.457492541367,10.2692498529039,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","0%",2030,381.57671064488,"Capacity",373.123232020356,8.45347862452394,2.90748665079032,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","12%",2030,559.776004512174,"Capacity",373.123232020356,186.652772491818,13.662092537083,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","16%",2030,619.175769134605,"Capacity",373.123232020356,246.05253711425,15.6860618739775,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","20%",2030,678.575533757037,"Capacity",373.123232020356,305.452301736681,17.4771937603461,"0.3M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","4%",2030,440.976475267311,"Capacity",373.123232020356,67.8532432469553,8.23730800971746,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Large","Momentum","Large LIB","Short lifetime","50% Reuse","50%","8%",2030,500.376239889743,"Capacity",373.123232020356,127.253007869387,11.2806474933572,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","0%",2030,345.758459902766,"Capacity",373.123232020356,-27.3647721175902,-5.23113487855076,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","12%",2030,504.758423589951,"Capacity",373.123232020356,131.635191569595,11.4732380594841,"0.1M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","16%",2030,557.758411485679,"Capacity",373.123232020356,184.635179465324,13.5880528209646,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","20%",2030,610.758399381408,"Capacity",373.123232020356,237.635167361052,15.4154197919178,"0.2M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","4%",2030,398.758447798494,"Capacity",373.123232020356,25.6352157781382,5.0631231249238,"0M"
"Refining (ktons of black mass)","Momentum_Short_reuse50Small","Momentum","Small LIB","Short lifetime","50% Reuse","50%","8%",2030,451.758435694222,"Capacity",373.123232020356,78.6352036738666,8.86764927553332,"0.1M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","0%",2030,209.976571121785,"Capacity",373.123232020356,-163.146660898571,-12.7728877274707,"-0.2M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","12%",2030,394.516194206937,"Capacity",373.123232020356,21.3929621865813,4.62525266191818,"0M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","16%",2030,456.029401901988,"Capacity",373.123232020356,82.906169881632,9.10528252618402,"0.1M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","20%",2030,517.542609597039,"Capacity",373.123232020356,144.419377576683,12.017461361564,"0.1M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","4%",2030,271.489778816836,"Capacity",373.123232020356,-101.63345320352,-10.0813418354662,"-0.1M"
"Refining (ktons of black mass)","Momentum__reuse0","Momentum","Reference","Reference","100% LIB prod.","0%","8%",2030,333.002986511886,"Capacity",373.123232020356,-40.1202455084695,-6.33405442891593,"0M"
