"Vehicle","Country","Year","Stage","ktons"
"Production Scrap","North America",2036,"Pre-processing (ktons of battery)",220.911328501099
"Production Scrap","North America",2036,"Refining (ktons of black mass)",62.8223591996792
"Production Scrap","North America",2037,"Pre-processing (ktons of battery)",220.735761100571
"Production Scrap","North America",2037,"Refining (ktons of black mass)",62.792169614463
"Production Scrap","North America",2038,"Pre-processing (ktons of battery)",220.502406276813
"Production Scrap","North America",2038,"Refining (ktons of black mass)",62.7401670873178
"Production Scrap","North America",2039,"Pre-processing (ktons of battery)",220.483734666113
"Production Scrap","North America",2039,"Refining (ktons of black mass)",62.7660447554407
"Production Scrap","North America",2040,"Pre-processing (ktons of battery)",220.533932716424
"Production Scrap","North America",2040,"Refining (ktons of black mass)",62.823245353732
"Production Scrap","North America",2041,"Pre-processing (ktons of battery)",220.505736022171
"Production Scrap","North America",2041,"Refining (ktons of black mass)",62.8309900956684
"Production Scrap","North America",2042,"Pre-processing (ktons of battery)",220.490066783574
"Production Scrap","North America",2042,"Refining (ktons of black mass)",62.8400955014409
"Production Scrap","North America",2043,"Pre-processing (ktons of battery)",220.509414872025
"Production Scrap","North America",2043,"Refining (ktons of black mass)",62.8629440917845
"Production Scrap","North America",2044,"Pre-processing (ktons of battery)",220.546630863442
"Production Scrap","North America",2044,"Refining (ktons of black mass)",62.8907908176903
"Production Scrap","North America",2045,"Pre-processing (ktons of battery)",220.555252066831
"Production Scrap","North America",2045,"Refining (ktons of black mass)",62.9026017524332
"Production Scrap","North America",2046,"Pre-processing (ktons of battery)",220.585348946739
"Production Scrap","North America",2046,"Refining (ktons of black mass)",62.9208780422012
"Production Scrap","North America",2047,"Pre-processing (ktons of battery)",220.662167166548
"Production Scrap","North America",2047,"Refining (ktons of black mass)",62.9567429165369
"Production Scrap","North America",2048,"Pre-processing (ktons of battery)",220.768630204546
"Production Scrap","North America",2048,"Refining (ktons of black mass)",63.0034593211332
"Production Scrap","North America",2049,"Pre-processing (ktons of battery)",220.862049931154
"Production Scrap","North America",2049,"Refining (ktons of black mass)",63.0409652663159
"Production Scrap","North America",2050,"Pre-processing (ktons of battery)",220.945006528376
"Production Scrap","North America",2050,"Refining (ktons of black mass)",63.072507283742
"Consumer Electronics","North America",2025,"Pre-processing (ktons of battery)",2.0588736203124
"Consumer Electronics","North America",2025,"Refining (ktons of black mass)",0.658839558499971
"Consumer Electronics","North America",2026,"Pre-processing (ktons of battery)",25.4370826057922
"Consumer Electronics","North America",2026,"Refining (ktons of black mass)",8.1398664338535
"Consumer Electronics","North America",2027,"Pre-processing (ktons of battery)",110.550275101539
"Consumer Electronics","North America",2027,"Refining (ktons of black mass)",35.3760880324923
"Consumer Electronics","North America",2028,"Pre-processing (ktons of battery)",258.490153730028
"Consumer Electronics","North America",2028,"Refining (ktons of black mass)",82.716849193609
"Consumer Electronics","North America",2029,"Pre-processing (ktons of battery)",367.45389952172
"Consumer Electronics","North America",2029,"Refining (ktons of black mass)",117.585247846951
"Consumer Electronics","North America",2030,"Pre-processing (ktons of battery)",399.368298233347
"Consumer Electronics","North America",2030,"Refining (ktons of black mass)",127.797855434671
"Consumer Electronics","North America",2031,"Pre-processing (ktons of battery)",413.941676531164
"Consumer Electronics","North America",2031,"Refining (ktons of black mass)",132.461336489973
"Consumer Electronics","North America",2032,"Pre-processing (ktons of battery)",427.354397388242
"Consumer Electronics","North America",2032,"Refining (ktons of black mass)",136.753407164237
"Consumer Electronics","North America",2033,"Pre-processing (ktons of battery)",440.756521028496
"Consumer Electronics","North America",2033,"Refining (ktons of black mass)",141.042086729118
"Consumer Electronics","North America",2034,"Pre-processing (ktons of battery)",455.708927266885
"Consumer Electronics","North America",2034,"Refining (ktons of black mass)",145.826856725403
"Consumer Electronics","North America",2035,"Pre-processing (ktons of battery)",475.426360485137
"Consumer Electronics","North America",2035,"Refining (ktons of black mass)",152.136435355244
"Consumer Electronics","North America",2036,"Pre-processing (ktons of battery)",500.906471183118
"Consumer Electronics","North America",2036,"Refining (ktons of black mass)",160.290070778598
"Consumer Electronics","North America",2037,"Pre-processing (ktons of battery)",525.783440382215
"Consumer Electronics","North America",2037,"Refining (ktons of black mass)",168.250700922309
"Consumer Electronics","North America",2038,"Pre-processing (ktons of battery)",546.826352042382
"Consumer Electronics","North America",2038,"Refining (ktons of black mass)",174.984432653562
"Consumer Electronics","North America",2039,"Pre-processing (ktons of battery)",567.497210539241
"Consumer Electronics","North America",2039,"Refining (ktons of black mass)",181.599107372557
"Consumer Electronics","North America",2040,"Pre-processing (ktons of battery)",588.884328637416
"Consumer Electronics","North America",2040,"Refining (ktons of black mass)",188.442985163973
"Consumer Electronics","North America",2041,"Pre-processing (ktons of battery)",610.624383028497
"Consumer Electronics","North America",2041,"Refining (ktons of black mass)",195.399802569119
"Consumer Electronics","North America",2042,"Pre-processing (ktons of battery)",632.795542755167
"Consumer Electronics","North America",2042,"Refining (ktons of black mass)",202.494573681654
"Consumer Electronics","North America",2043,"Pre-processing (ktons of battery)",654.238521600834
"Consumer Electronics","North America",2043,"Refining (ktons of black mass)",209.356326912267
"Consumer Electronics","North America",2044,"Pre-processing (ktons of battery)",670.57671886162
"Consumer Electronics","North America",2044,"Refining (ktons of black mass)",214.584550035719
"Consumer Electronics","North America",2045,"Pre-processing (ktons of battery)",677.930255850353
"Consumer Electronics","North America",2045,"Refining (ktons of black mass)",216.937681872113
"Consumer Electronics","North America",2046,"Pre-processing (ktons of battery)",679.086106972251
"Consumer Electronics","North America",2046,"Refining (ktons of black mass)",217.30755423112
"Consumer Electronics","North America",2047,"Pre-processing (ktons of battery)",679.11447246522
"Consumer Electronics","North America",2047,"Refining (ktons of black mass)",217.31663118887
"Consumer Electronics","North America",2048,"Pre-processing (ktons of battery)",679.114513726209
"Consumer Electronics","North America",2048,"Refining (ktons of black mass)",217.316644392386
"Consumer Electronics","North America",2049,"Pre-processing (ktons of battery)",679.114513727372
"Consumer Electronics","North America",2049,"Refining (ktons of black mass)",217.316644392759
"Consumer Electronics","North America",2050,"Pre-processing (ktons of battery)",679.114513727372
"Consumer Electronics","North America",2050,"Refining (ktons of black mass)",217.316644392759
"Stationary Storage","North America",2025,"Pre-processing (ktons of battery)",4.56000010319449
"Stationary Storage","North America",2025,"Refining (ktons of black mass)",1.36800003095834
"Stationary Storage","North America",2026,"Pre-processing (ktons of battery)",6.76315725076145
"Stationary Storage","North America",2026,"Refining (ktons of black mass)",2.02894717522843
"Stationary Storage","North America",2027,"Pre-processing (ktons of battery)",10.4524294449603
"Stationary Storage","North America",2027,"Refining (ktons of black mass)",3.13572883348807
"Stationary Storage","North America",2028,"Pre-processing (ktons of battery)",15.9787748769485
"Stationary Storage","North America",2028,"Refining (ktons of black mass)",4.79363246308457
"Stationary Storage","North America",2029,"Pre-processing (ktons of battery)",24.0256581739853
"Stationary Storage","North America",2029,"Refining (ktons of black mass)",7.20769745219559
"Stationary Storage","North America",2030,"Pre-processing (ktons of battery)",35.2423488238577
"Stationary Storage","North America",2030,"Refining (ktons of black mass)",10.5727046471573
"Stationary Storage","North America",2031,"Pre-processing (ktons of battery)",49.9565314663941
"Stationary Storage","North America",2031,"Refining (ktons of black mass)",14.9869594399182
"Stationary Storage","North America",2032,"Pre-processing (ktons of battery)",67.6868647371155
"Stationary Storage","North America",2032,"Refining (ktons of black mass)",20.3060594211347
"Stationary Storage","North America",2033,"Pre-processing (ktons of battery)",86.7623138206459
"Stationary Storage","North America",2033,"Refining (ktons of black mass)",26.0286941461938
"Stationary Storage","North America",2034,"Pre-processing (ktons of battery)",104.633095368633
"Stationary Storage","North America",2034,"Refining (ktons of black mass)",31.38992861059
"Stationary Storage","North America",2035,"Pre-processing (ktons of battery)",119.139015553305
"Stationary Storage","North America",2035,"Refining (ktons of black mass)",35.7417046659914
"Stationary Storage","North America",2036,"Pre-processing (ktons of battery)",130.005764473124
"Stationary Storage","North America",2036,"Refining (ktons of black mass)",39.0017293419373
"Stationary Storage","North America",2037,"Pre-processing (ktons of battery)",138.87567055586
"Stationary Storage","North America",2037,"Refining (ktons of black mass)",41.6627011667579
"Stationary Storage","North America",2038,"Pre-processing (ktons of battery)",148.248508162513
"Stationary Storage","North America",2038,"Refining (ktons of black mass)",44.4745524487538
"Stationary Storage","North America",2039,"Pre-processing (ktons of battery)",169.093492628105
"Stationary Storage","North America",2039,"Refining (ktons of black mass)",50.7280477884317
"Stationary Storage","North America",2040,"Pre-processing (ktons of battery)",312.276011594869
"Stationary Storage","North America",2040,"Refining (ktons of black mass)",93.6828034784606
"Stationary Storage","North America",2041,"Pre-processing (ktons of battery)",473.394257877559
"Stationary Storage","North America",2041,"Refining (ktons of black mass)",142.018277363267
"Stationary Storage","North America",2042,"Pre-processing (ktons of battery)",521.053205050403
"Stationary Storage","North America",2042,"Refining (ktons of black mass)",156.31596151512
"Stationary Storage","North America",2043,"Pre-processing (ktons of battery)",659.106386569735
"Stationary Storage","North America",2043,"Refining (ktons of black mass)",197.731915970921
"Stationary Storage","North America",2044,"Pre-processing (ktons of battery)",771.057229284379
"Stationary Storage","North America",2044,"Refining (ktons of black mass)",231.317168785313
"Stationary Storage","North America",2045,"Pre-processing (ktons of battery)",837.94584869173
"Stationary Storage","North America",2045,"Refining (ktons of black mass)",251.383754607519
"Stationary Storage","North America",2046,"Pre-processing (ktons of battery)",923.377856661029
"Stationary Storage","North America",2046,"Refining (ktons of black mass)",277.013356998308
"Stationary Storage","North America",2047,"Pre-processing (ktons of battery)",1045.5873525488
"Stationary Storage","North America",2047,"Refining (ktons of black mass)",313.676205764638
"Stationary Storage","North America",2048,"Pre-processing (ktons of battery)",1208.51747133557
"Stationary Storage","North America",2048,"Refining (ktons of black mass)",362.555241400671
"Stationary Storage","North America",2049,"Pre-processing (ktons of battery)",1372.19463365056
"Stationary Storage","North America",2049,"Refining (ktons of black mass)",411.658390095169
"Stationary Storage","North America",2050,"Pre-processing (ktons of battery)",1389.87860514537
"Stationary Storage","North America",2050,"Refining (ktons of black mass)",416.96358154361
"Heavy trucks","North America",2025,"Pre-processing (ktons of battery)",1.16658077859644
"Heavy trucks","North America",2025,"Refining (ktons of black mass)",0.349974233578934
"Heavy trucks","North America",2026,"Pre-processing (ktons of battery)",2.88578972957527
"Heavy trucks","North America",2026,"Refining (ktons of black mass)",0.865736918872581
"Heavy trucks","North America",2027,"Pre-processing (ktons of battery)",5.71687291984176
"Heavy trucks","North America",2027,"Refining (ktons of black mass)",1.71506187595252
"Heavy trucks","North America",2028,"Pre-processing (ktons of battery)",10.165884894234
"Heavy trucks","North America",2028,"Refining (ktons of black mass)",3.04976546827021
"Heavy trucks","North America",2029,"Pre-processing (ktons of battery)",16.853189148549
"Heavy trucks","North America",2029,"Refining (ktons of black mass)",5.05595674456469
"Heavy trucks","North America",2030,"Pre-processing (ktons of battery)",26.283863655261
"Heavy trucks","North America",2030,"Refining (ktons of black mass)",7.8851590965783
"Heavy trucks","North America",2031,"Pre-processing (ktons of battery)",39.2975468610003
"Heavy trucks","North America",2031,"Refining (ktons of black mass)",11.7892640583
"Heavy trucks","North America",2032,"Pre-processing (ktons of battery)",56.0552926414385
"Heavy trucks","North America",2032,"Refining (ktons of black mass)",16.8165877924316
"Heavy trucks","North America",2033,"Pre-processing (ktons of battery)",76.669182650093
"Heavy trucks","North America",2033,"Refining (ktons of black mass)",23.0007547950279
"Heavy trucks","North America",2034,"Pre-processing (ktons of battery)",101.088042967777
"Heavy trucks","North America",2034,"Refining (ktons of black mass)",30.3264128903332
"Heavy trucks","North America",2035,"Pre-processing (ktons of battery)",129.288777336303
"Heavy trucks","North America",2035,"Refining (ktons of black mass)",38.7866332008909
"Heavy trucks","North America",2036,"Pre-processing (ktons of battery)",161.428817108779
"Heavy trucks","North America",2036,"Refining (ktons of black mass)",48.4286451326336
"Heavy trucks","North America",2037,"Pre-processing (ktons of battery)",197.464747800443
"Heavy trucks","North America",2037,"Refining (ktons of black mass)",59.2394243401331
"Heavy trucks","North America",2038,"Pre-processing (ktons of battery)",237.410967281466
"Heavy trucks","North America",2038,"Refining (ktons of black mass)",71.2232901844397
"Heavy trucks","North America",2039,"Pre-processing (ktons of battery)",281.041977779494
"Heavy trucks","North America",2039,"Refining (ktons of black mass)",84.3125933338483
"Heavy trucks","North America",2040,"Pre-processing (ktons of battery)",328.373296704149
"Heavy trucks","North America",2040,"Refining (ktons of black mass)",98.5119890112446
"Heavy trucks","North America",2041,"Pre-processing (ktons of battery)",378.20164093867
"Heavy trucks","North America",2041,"Refining (ktons of black mass)",113.460492281601
"Heavy trucks","North America",2042,"Pre-processing (ktons of battery)",429.800229783959
"Heavy trucks","North America",2042,"Refining (ktons of black mass)",128.940068935188
"Heavy trucks","North America",2043,"Pre-processing (ktons of battery)",482.450611346518
"Heavy trucks","North America",2043,"Refining (ktons of black mass)",144.735183403955
"Heavy trucks","North America",2044,"Pre-processing (ktons of battery)",535.381860590356
"Heavy trucks","North America",2044,"Refining (ktons of black mass)",160.614558177107
"Heavy trucks","North America",2045,"Pre-processing (ktons of battery)",587.741492259817
"Heavy trucks","North America",2045,"Refining (ktons of black mass)",176.322447677945
"Heavy trucks","North America",2046,"Pre-processing (ktons of battery)",638.471296752467
"Heavy trucks","North America",2046,"Refining (ktons of black mass)",191.54138902574
"Heavy trucks","North America",2047,"Pre-processing (ktons of battery)",686.360654283489
"Heavy trucks","North America",2047,"Refining (ktons of black mass)",205.908196285047
"Heavy trucks","North America",2048,"Pre-processing (ktons of battery)",730.371494506104
"Heavy trucks","North America",2048,"Refining (ktons of black mass)",219.111448351832
"Heavy trucks","North America",2049,"Pre-processing (ktons of battery)",769.656796694178
"Heavy trucks","North America",2049,"Refining (ktons of black mass)",230.897039008254
"Heavy trucks","North America",2050,"Pre-processing (ktons of battery)",804.104379794049
"Heavy trucks","North America",2050,"Refining (ktons of black mass)",241.231313938215
"Medium trucks","North America",2025,"Pre-processing (ktons of battery)",2.3671447810528
"Medium trucks","North America",2025,"Refining (ktons of black mass)",0.710143434315839
"Medium trucks","North America",2026,"Pre-processing (ktons of battery)",6.07773549488636
"Medium trucks","North America",2026,"Refining (ktons of black mass)",1.8233206484659
"Medium trucks","North America",2027,"Pre-processing (ktons of battery)",12.1794045389724
"Medium trucks","North America",2027,"Refining (ktons of black mass)",3.65382136169174
"Medium trucks","North America",2028,"Pre-processing (ktons of battery)",21.8503422013541
"Medium trucks","North America",2028,"Refining (ktons of black mass)",6.55510266040623
"Medium trucks","North America",2029,"Pre-processing (ktons of battery)",36.2144294499473
"Medium trucks","North America",2029,"Refining (ktons of black mass)",10.8643288349842
"Medium trucks","North America",2030,"Pre-processing (ktons of battery)",56.6663969880199
"Medium trucks","North America",2030,"Refining (ktons of black mass)",16.999919096406
"Medium trucks","North America",2031,"Pre-processing (ktons of battery)",84.3065168788341
"Medium trucks","North America",2031,"Refining (ktons of black mass)",25.2919550636502
"Medium trucks","North America",2032,"Pre-processing (ktons of battery)",119.331360113607
"Medium trucks","North America",2032,"Refining (ktons of black mass)",35.7994080340821
"Medium trucks","North America",2033,"Pre-processing (ktons of battery)",161.850512375867
"Medium trucks","North America",2033,"Refining (ktons of black mass)",48.5551537127601
"Medium trucks","North America",2034,"Pre-processing (ktons of battery)",211.573436521119
"Medium trucks","North America",2034,"Refining (ktons of black mass)",63.4720309563356
"Medium trucks","North America",2035,"Pre-processing (ktons of battery)",268.637793544904
"Medium trucks","North America",2035,"Refining (ktons of black mass)",80.5913380634711
"Medium trucks","North America",2036,"Pre-processing (ktons of battery)",333.104609055324
"Medium trucks","North America",2036,"Refining (ktons of black mass)",99.9313827165973
"Medium trucks","North America",2037,"Pre-processing (ktons of battery)",404.894306037176
"Medium trucks","North America",2037,"Refining (ktons of black mass)",121.468291811153
"Medium trucks","North America",2038,"Pre-processing (ktons of battery)",483.946273949689
"Medium trucks","North America",2038,"Refining (ktons of black mass)",145.183882184907
"Medium trucks","North America",2039,"Pre-processing (ktons of battery)",569.672269288815
"Medium trucks","North America",2039,"Refining (ktons of black mass)",170.901680786645
"Medium trucks","North America",2040,"Pre-processing (ktons of battery)",660.82499771691
"Medium trucks","North America",2040,"Refining (ktons of black mass)",198.247499315073
"Medium trucks","North America",2041,"Pre-processing (ktons of battery)",755.186118854665
"Medium trucks","North America",2041,"Refining (ktons of black mass)",226.555835656399
"Medium trucks","North America",2042,"Pre-processing (ktons of battery)",850.841985006937
"Medium trucks","North America",2042,"Refining (ktons of black mass)",255.252595502081
"Medium trucks","North America",2043,"Pre-processing (ktons of battery)",946.054214915928
"Medium trucks","North America",2043,"Refining (ktons of black mass)",283.816264474778
"Medium trucks","North America",2044,"Pre-processing (ktons of battery)",1039.61592979467
"Medium trucks","North America",2044,"Refining (ktons of black mass)",311.884778938402
"Medium trucks","North America",2045,"Pre-processing (ktons of battery)",1130.45576835356
"Medium trucks","North America",2045,"Refining (ktons of black mass)",339.136730506067
"Medium trucks","North America",2046,"Pre-processing (ktons of battery)",1217.50318840609
"Medium trucks","North America",2046,"Refining (ktons of black mass)",365.250956521825
"Medium trucks","North America",2047,"Pre-processing (ktons of battery)",1299.54368090545
"Medium trucks","North America",2047,"Refining (ktons of black mass)",389.863104271634
"Medium trucks","North America",2048,"Pre-processing (ktons of battery)",1375.73874766517
"Medium trucks","North America",2048,"Refining (ktons of black mass)",412.721624299554
"Medium trucks","North America",2049,"Pre-processing (ktons of battery)",1445.4189747962
"Medium trucks","North America",2049,"Refining (ktons of black mass)",433.62569243886
"Medium trucks","North America",2050,"Pre-processing (ktons of battery)",1508.55474507849
"Medium trucks","North America",2050,"Refining (ktons of black mass)",452.566423523548
"Buses","North America",2025,"Pre-processing (ktons of battery)",1.34585934180805
"Buses","North America",2025,"Refining (ktons of black mass)",0.403748962311774
"Buses","North America",2026,"Pre-processing (ktons of battery)",2.22070279845342
"Buses","North America",2026,"Refining (ktons of black mass)",0.666194785222536
"Buses","North America",2027,"Pre-processing (ktons of battery)",3.5714912984848
"Buses","North America",2027,"Refining (ktons of black mass)",1.07142103708109
"Buses","North America",2028,"Pre-processing (ktons of battery)",5.5358305420089
"Buses","North America",2028,"Refining (ktons of black mass)",1.66070796944799
"Buses","North America",2029,"Pre-processing (ktons of battery)",8.34259748754148
"Buses","North America",2029,"Refining (ktons of black mass)",2.50271777627437
"Buses","North America",2030,"Pre-processing (ktons of battery)",12.2150301636201
"Buses","North America",2030,"Refining (ktons of black mass)",3.66442134009347
"Buses","North America",2031,"Pre-processing (ktons of battery)",18.0871409269465
"Buses","North America",2031,"Refining (ktons of black mass)",5.42602284409248
"Buses","North America",2032,"Pre-processing (ktons of battery)",25.7306915455795
"Buses","North America",2032,"Refining (ktons of black mass)",7.71905145422445
"Buses","North America",2033,"Pre-processing (ktons of battery)",35.4523423720568
"Buses","North America",2033,"Refining (ktons of black mass)",10.6355056821289
"Buses","North America",2034,"Pre-processing (ktons of battery)",47.4026749058356
"Buses","North America",2034,"Refining (ktons of black mass)",14.2205595229484
"Buses","North America",2035,"Pre-processing (ktons of battery)",61.8935743292071
"Buses","North America",2035,"Refining (ktons of black mass)",18.5677788943696
"Buses","North America",2036,"Pre-processing (ktons of battery)",79.0952479778671
"Buses","North America",2036,"Refining (ktons of black mass)",23.7282266447937
"Buses","North America",2037,"Pre-processing (ktons of battery)",98.9656049843715
"Buses","North America",2037,"Refining (ktons of black mass)",29.6892699561799
"Buses","North America",2038,"Pre-processing (ktons of battery)",121.346004080858
"Buses","North America",2038,"Refining (ktons of black mass)",36.4033172958324
"Buses","North America",2039,"Pre-processing (ktons of battery)",145.560181046691
"Buses","North America",2039,"Refining (ktons of black mass)",43.6674875978271
"Buses","North America",2040,"Pre-processing (ktons of battery)",171.018506205474
"Buses","North America",2040,"Refining (ktons of black mass)",51.3048913593335
"Buses","North America",2041,"Pre-processing (ktons of battery)",197.225895642646
"Buses","North America",2041,"Refining (ktons of black mass)",59.1670057056429
"Buses","North America",2042,"Pre-processing (ktons of battery)",223.878066458746
"Buses","North America",2042,"Refining (ktons of black mass)",67.1625426673761
"Buses","North America",2043,"Pre-processing (ktons of battery)",250.622730478525
"Buses","North America",2043,"Refining (ktons of black mass)",75.185814092209
"Buses","North America",2044,"Pre-processing (ktons of battery)",277.094079970897
"Buses","North America",2044,"Refining (ktons of black mass)",83.1270753611568
"Buses","North America",2045,"Pre-processing (ktons of battery)",302.90254675165
"Buses","North America",2045,"Refining (ktons of black mass)",90.8694581186443
"Buses","North America",2046,"Pre-processing (ktons of battery)",327.416218303833
"Buses","North America",2046,"Refining (ktons of black mass)",98.2233871098091
"Buses","North America",2047,"Pre-processing (ktons of battery)",350.101812714686
"Buses","North America",2047,"Refining (ktons of black mass)",105.028877260897
"Buses","North America",2048,"Pre-processing (ktons of battery)",370.590277323866
"Buses","North America",2048,"Refining (ktons of black mass)",111.175215473404
"Buses","North America",2049,"Pre-processing (ktons of battery)",388.83972468026
"Buses","North America",2049,"Refining (ktons of black mass)",116.649833712265
"Buses","North America",2050,"Pre-processing (ktons of battery)",404.973981098668
"Buses","North America",2050,"Refining (ktons of black mass)",121.489880571815
"Light Commercial Vehicles","North America",2025,"Pre-processing (ktons of battery)",2.31467295749215
"Light Commercial Vehicles","North America",2025,"Refining (ktons of black mass)",0.659983273889393
"Light Commercial Vehicles","North America",2026,"Pre-processing (ktons of battery)",5.47785612897085
"Light Commercial Vehicles","North America",2026,"Refining (ktons of black mass)",1.56236673621145
"Light Commercial Vehicles","North America",2027,"Pre-processing (ktons of battery)",11.0031331585406
"Light Commercial Vehicles","North America",2027,"Refining (ktons of black mass)",3.13867032268481
"Light Commercial Vehicles","North America",2028,"Pre-processing (ktons of battery)",20.0033008644569
"Light Commercial Vehicles","North America",2028,"Refining (ktons of black mass)",5.70747366566367
"Light Commercial Vehicles","North America",2029,"Pre-processing (ktons of battery)",33.9757619422782
"Light Commercial Vehicles","North America",2029,"Refining (ktons of black mass)",9.69629757829423
"Light Commercial Vehicles","North America",2030,"Pre-processing (ktons of battery)",54.1476926899433
"Light Commercial Vehicles","North America",2030,"Refining (ktons of black mass)",15.455996064839
"Light Commercial Vehicles","North America",2031,"Pre-processing (ktons of battery)",81.4756998026168
"Light Commercial Vehicles","North America",2031,"Refining (ktons of black mass)",23.2597449447576
"Light Commercial Vehicles","North America",2032,"Pre-processing (ktons of battery)",116.831083284957
"Light Commercial Vehicles","North America",2032,"Refining (ktons of black mass)",33.3569530374629
"Light Commercial Vehicles","North America",2033,"Pre-processing (ktons of battery)",160.466450012309
"Light Commercial Vehicles","North America",2033,"Refining (ktons of black mass)",45.8202849570427
"Light Commercial Vehicles","North America",2034,"Pre-processing (ktons of battery)",211.869040129644
"Light Commercial Vehicles","North America",2034,"Refining (ktons of black mass)",60.5039152740845
"Light Commercial Vehicles","North America",2035,"Pre-processing (ktons of battery)",270.283404479854
"Light Commercial Vehicles","North America",2035,"Refining (ktons of black mass)",77.1921628514914
"Light Commercial Vehicles","North America",2036,"Pre-processing (ktons of battery)",334.509833331829
"Light Commercial Vehicles","North America",2036,"Refining (ktons of black mass)",95.5421430388254
"Light Commercial Vehicles","North America",2037,"Pre-processing (ktons of battery)",403.029650360249
"Light Commercial Vehicles","North America",2037,"Refining (ktons of black mass)",115.119622706241
"Light Commercial Vehicles","North America",2038,"Pre-processing (ktons of battery)",474.375604192757
"Light Commercial Vehicles","North America",2038,"Refining (ktons of black mass)",135.505243306554
"Light Commercial Vehicles","North America",2039,"Pre-processing (ktons of battery)",547.133283973479
"Light Commercial Vehicles","North America",2039,"Refining (ktons of black mass)",156.295262457476
"Light Commercial Vehicles","North America",2040,"Pre-processing (ktons of battery)",619.995868153681
"Light Commercial Vehicles","North America",2040,"Refining (ktons of black mass)",177.116797664576
"Light Commercial Vehicles","North America",2041,"Pre-processing (ktons of battery)",691.426907221019
"Light Commercial Vehicles","North America",2041,"Refining (ktons of black mass)",197.531362927628
"Light Commercial Vehicles","North America",2042,"Pre-processing (ktons of battery)",760.113570907013
"Light Commercial Vehicles","North America",2042,"Refining (ktons of black mass)",217.164029034627
"Light Commercial Vehicles","North America",2043,"Pre-processing (ktons of battery)",824.898797698144
"Light Commercial Vehicles","North America",2043,"Refining (ktons of black mass)",235.684041248097
"Light Commercial Vehicles","North America",2044,"Pre-processing (ktons of battery)",884.735715336257
"Light Commercial Vehicles","North America",2044,"Refining (ktons of black mass)",252.791452597724
"Light Commercial Vehicles","North America",2045,"Pre-processing (ktons of battery)",938.831172146052
"Light Commercial Vehicles","North America",2045,"Refining (ktons of black mass)",268.258535094093
"Light Commercial Vehicles","North America",2046,"Pre-processing (ktons of battery)",986.662256038163
"Light Commercial Vehicles","North America",2046,"Refining (ktons of black mass)",281.934830619794
"Light Commercial Vehicles","North America",2047,"Pre-processing (ktons of battery)",1028.06212670576
"Light Commercial Vehicles","North America",2047,"Refining (ktons of black mass)",293.771929584922
"Light Commercial Vehicles","North America",2048,"Pre-processing (ktons of battery)",1063.27238639208
"Light Commercial Vehicles","North America",2048,"Refining (ktons of black mass)",303.838538266986
"Light Commercial Vehicles","North America",2049,"Pre-processing (ktons of battery)",1092.85927806852
"Light Commercial Vehicles","North America",2049,"Refining (ktons of black mass)",312.296273342091
"Light Commercial Vehicles","North America",2050,"Pre-processing (ktons of battery)",1117.59219777495
"Light Commercial Vehicles","North America",2050,"Refining (ktons of black mass)",319.365027665136
"Light Duty Vehicles","North America",2025,"Pre-processing (ktons of battery)",11.2422176329842
"Light Duty Vehicles","North America",2025,"Refining (ktons of black mass)",3.08818361905449
"Light Duty Vehicles","North America",2026,"Pre-processing (ktons of battery)",18.1755069761731
"Light Duty Vehicles","North America",2026,"Refining (ktons of black mass)",4.99278364363486
"Light Duty Vehicles","North America",2027,"Pre-processing (ktons of battery)",29.0010595889445
"Light Duty Vehicles","North America",2027,"Refining (ktons of black mass)",7.96665081280713
"Light Duty Vehicles","North America",2028,"Pre-processing (ktons of battery)",44.8715625986506
"Light Duty Vehicles","North America",2028,"Refining (ktons of black mass)",12.3265339377359
"Light Duty Vehicles","North America",2029,"Pre-processing (ktons of battery)",67.6520933548692
"Light Duty Vehicles","North America",2029,"Refining (ktons of black mass)",18.584963038393
"Light Duty Vehicles","North America",2030,"Pre-processing (ktons of battery)",100.031255483033
"Light Duty Vehicles","North America",2030,"Refining (ktons of black mass)",27.4807886913849
"Light Duty Vehicles","North America",2031,"Pre-processing (ktons of battery)",144.05814021169
"Light Duty Vehicles","North America",2031,"Refining (ktons of black mass)",39.5772703989403
"Light Duty Vehicles","North America",2032,"Pre-processing (ktons of battery)",203.156669815817
"Light Duty Vehicles","North America",2032,"Refining (ktons of black mass)",55.8155650133875
"Light Duty Vehicles","North America",2033,"Pre-processing (ktons of battery)",283.137802806089
"Light Duty Vehicles","North America",2033,"Refining (ktons of black mass)",77.7926945586283
"Light Duty Vehicles","North America",2034,"Pre-processing (ktons of battery)",390.090760451133
"Light Duty Vehicles","North America",2034,"Refining (ktons of black mass)",107.182590903877
"Light Duty Vehicles","North America",2035,"Pre-processing (ktons of battery)",530.616916082923
"Light Duty Vehicles","North America",2035,"Refining (ktons of black mass)",145.800436914668
"Light Duty Vehicles","North America",2036,"Pre-processing (ktons of battery)",709.031295476397
"Light Duty Vehicles","North America",2036,"Refining (ktons of black mass)",194.8335393531
"Light Duty Vehicles","North America",2037,"Pre-processing (ktons of battery)",937.395033131517
"Light Duty Vehicles","North America",2037,"Refining (ktons of black mass)",257.598099112768
"Light Duty Vehicles","North America",2038,"Pre-processing (ktons of battery)",1217.96688608869
"Light Duty Vehicles","North America",2038,"Refining (ktons of black mass)",334.718905149154
"Light Duty Vehicles","North America",2039,"Pre-processing (ktons of battery)",1552.95061128941
