"Stage","Scenario","Sales","Size","Lifetime","eol","Reuse","Scrap","Year","ktons","type","cap","deficit","deficit_trans","lab_def"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","0%",2035,377.369493361345,"Capacity",384.659890081212,-7.29039671986715,-2.70007346564258,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","12%",2035,750.905392525164,"Capacity",384.659890081212,366.245502443952,19.1375417032583,"0.4M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","16%",2035,875.417358913104,"Capacity",384.659890081212,490.757468831892,22.1530464909884,"0.5M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","20%",2035,999.929325301044,"Capacity",384.659890081212,615.269435219831,24.8046252787627,"0.6M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","4%",2035,501.881459749285,"Capacity",384.659890081212,117.221569668073,10.8268910435116,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","100% LIB prod.","0%","8%",2035,626.393426137225,"Capacity",384.659890081212,241.733536056012,15.5477823517057,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","0%",2035,377.369493361345,"Capacity",384.659890081212,-7.29039671986715,-2.70007346564258,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","12%",2035,554.030474920691,"Capacity",384.659890081212,169.370584839479,13.0142454579387,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","16%",2035,612.917468773806,"Capacity",384.659890081212,228.257578692594,15.108195745773,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","20%",2035,671.804462626922,"Capacity",384.659890081212,287.144572545709,16.945340732653,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","4%",2035,436.25648721446,"Capacity",384.659890081212,51.5965971332482,7.18307713540988,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0","Ambitious","Reference","Long lifetime","Reference","0%","8%",2035,495.143481067576,"Capacity",384.659890081212,110.483590986363,10.5111174946512,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","0%",2035,396.017620024106,"Capacity",384.659890081212,11.357729942894,3.37012313467831,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","12%",2035,847.246896797398,"Capacity",384.659890081212,462.587006716185,21.5078359375411,"0.5M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","16%",2035,997.656655721828,"Capacity",384.659890081212,612.996765640616,24.7587714889212,"0.6M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","20%",2035,1148.06641464626,"Capacity",384.659890081212,763.406524565046,27.6298122426673,"0.8M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","4%",2035,546.427378948537,"Capacity",384.659890081212,161.767488867324,12.7187848817143,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","100% LIB prod.","0%","8%",2035,696.837137872967,"Capacity",384.659890081212,312.177247791755,17.6685383603668,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","0%",2035,396.017620024106,"Capacity",384.659890081212,11.357729942894,3.37012313467831,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","12%",2035,571.813691065967,"Capacity",384.659890081212,187.153800984754,13.6804166963128,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","16%",2035,630.412381413253,"Capacity",384.659890081212,245.752491332041,15.6764948675411,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","20%",2035,689.01107176054,"Capacity",384.659890081212,304.351181679328,17.4456636927154,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","4%",2035,454.616310371393,"Capacity",384.659890081212,69.9564202901807,8.36399547406506,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Large","Ambitious","Large LIB","Long lifetime","Reference","0%","8%",2035,513.21500071868,"Capacity",384.659890081212,128.555110637468,11.3382146141916,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","0%",2035,426.085361478721,"Capacity",384.659890081212,41.4254713975083,6.43626222255653,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","12%",2035,602.233769204279,"Capacity",384.659890081212,217.573879123067,14.7503857279417,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","16%",2035,660.949905112799,"Capacity",384.659890081212,276.290015031587,16.6219738608742,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","20%",2035,719.666041021319,"Capacity",384.659890081212,335.006150940106,18.3031732478307,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","4%",2035,484.80149738724,"Capacity",384.659890081212,100.141607306028,10.0070778604959,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRecycling","Ambitious","Large LIB","Long lifetime","Recycling","0%","8%",2035,543.51763329576,"Capacity",384.659890081212,158.857743214547,12.6038781021774,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","0%",2035,377.976975151338,"Capacity",384.659890081212,-6.68291492987447,-2.58513344527405,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","12%",2035,553.559186869195,"Capacity",384.659890081212,168.899296787983,12.9961262223781,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","16%",2035,612.086590775148,"Capacity",384.659890081212,227.426700693935,15.0806730849102,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","20%",2035,670.6139946811,"Capacity",384.659890081212,285.954104599888,16.9101775448955,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","4%",2035,436.50437905729,"Capacity",384.659890081212,51.844488976078,7.20031172770166,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0LargeRepurposing","Ambitious","Large LIB","Long lifetime","Repurposing","0%","8%",2035,495.031782963243,"Capacity",384.659890081212,110.37189288203,10.5058028194913,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","0%",2035,405.050561168873,"Capacity",384.659890081212,20.3906710876602,4.5156030702067,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","12%",2035,582.098186986389,"Capacity",384.659890081212,197.438296905177,14.0512738534688,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","16%",2035,641.114062258894,"Capacity",384.659890081212,256.454172177682,16.0141865911973,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","20%",2035,700.1299375314,"Capacity",384.659890081212,315.470047450188,17.7614764997223,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","4%",2035,464.066436441378,"Capacity",384.659890081212,79.4065463601657,8.91103508915579,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Recycling","Ambitious","Reference","Long lifetime","Recycling","0%","8%",2035,523.082311713883,"Capacity",384.659890081212,138.422421632671,11.7653058452669,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","0%",2035,360.760852676829,"Capacity",384.659890081212,-23.8990374043838,-4.88866417381924,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","12%",2035,537.186831679063,"Capacity",384.659890081212,152.526941597851,12.3501798204662,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","16%",2035,595.995491346475,"Capacity",384.659890081212,211.335601265262,14.5373863285414,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","20%",2035,654.804151013886,"Capacity",384.659890081212,270.144260932674,16.4360658593434,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","4%",2035,419.56951234424,"Capacity",384.659890081212,34.9096222630278,5.90843653287634,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Repurposing","Ambitious","Reference","Long lifetime","Repurposing","0%","8%",2035,478.378172011652,"Capacity",384.659890081212,93.7182819304393,9.68082031288874,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","0%",2035,353.937176085635,"Capacity",384.659890081212,-30.7227139955777,-5.54280741101274,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","12%",2035,644.420683609558,"Capacity",384.659890081212,259.760793528345,16.1170963119399,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","16%",2035,741.248519450865,"Capacity",384.659890081212,356.588629369653,18.8835544686283,"0.4M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","20%",2035,838.076355292173,"Capacity",384.659890081212,453.41646521096,21.2935780274467,"0.5M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","4%",2035,450.765011926942,"Capacity",384.659890081212,66.1051218457299,8.13050563284534,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","100% LIB prod.","0%","8%",2035,547.59284776825,"Capacity",384.659890081212,162.932957687038,12.7645194851603,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","0%",2035,353.937176085635,"Capacity",384.659890081212,-30.7227139955777,-5.54280741101274,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","12%",2035,531.092870819077,"Capacity",384.659890081212,146.432980737865,12.1009495800067,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","16%",2035,590.144769063558,"Capacity",384.659890081212,205.484878982346,14.334743771074,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","20%",2035,649.196667308039,"Capacity",384.659890081212,264.536777226827,16.2645865987066,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","4%",2035,412.989074330115,"Capacity",384.659890081212,28.3291842489031,5.32251672133617,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0Small","Ambitious","Small LIB","Long lifetime","Reference","0%","8%",2035,472.040972574596,"Capacity",384.659890081212,87.381082493384,9.3477848976848,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","0%",2035,379.101189617028,"Capacity",384.659890081212,-5.55870046418443,-2.35768964543352,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","12%",2035,556.806034173168,"Capacity",384.659890081212,172.146144091956,13.1204475568464,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","16%",2035,616.040982358548,"Capacity",384.659890081212,231.381092277335,15.2112160025862,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","20%",2035,675.275930543928,"Capacity",384.659890081212,290.616040462716,17.0474643411481,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","4%",2035,438.336137802408,"Capacity",384.659890081212,53.6762477211956,7.32640755904253,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRecycling","Ambitious","Small LIB","Long lifetime","Recycling","0%","8%",2035,497.571085987788,"Capacity",384.659890081212,112.911195906576,10.6259679985673,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","0%",2035,338.838767966798,"Capacity",384.659890081212,-45.8211221144139,-6.76913008549946,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","12%",2035,515.661200205636,"Capacity",384.659890081212,131.001310124423,11.4455803751677,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","16%",2035,574.602010951915,"Capacity",384.659890081212,189.942120870702,13.7819490954909,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","20%",2035,633.542821698194,"Capacity",384.659890081212,248.882931616981,15.7760239482888,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","4%",2035,397.779578713078,"Capacity",384.659890081212,13.1196886318652,3.62211107392708,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse0SmallRepurposing","Ambitious","Small LIB","Long lifetime","Repurposing","0%","8%",2035,456.720389459357,"Capacity",384.659890081212,72.0604993781442,8.48884558571683,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","0%",2035,371.462997163927,"Capacity",384.659890081212,-13.1968929172858,-3.63275280156603,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","12%",2035,548.232108510327,"Capacity",384.659890081212,163.572218429115,12.7895355048225,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","16%",2035,607.155145625794,"Capacity",384.659890081212,222.495255544582,14.9162748548215,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","20%",2035,666.078182741261,"Capacity",384.659890081212,281.418292660048,16.7755265985914,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","4%",2035,430.386034279393,"Capacity",384.659890081212,45.726144198181,6.76211092767495,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50","Ambitious","Reference","Long lifetime","50% Reuse","50%","8%",2035,489.30907139486,"Capacity",384.659890081212,104.649181313648,10.2298182444092,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","0%",2035,389.208437104537,"Capacity",384.659890081212,4.54854702332489,2.13273229058991,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","12%",2035,565.103429431554,"Capacity",384.659890081212,180.443539350341,13.4329274303981,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","16%",2035,623.735093540559,"Capacity",384.659890081212,239.075203459347,15.462056896136,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","20%",2035,682.366757649565,"Capacity",384.659890081212,297.706867568352,17.254184059768,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","4%",2035,447.840101213543,"Capacity",384.659890081212,63.1802111323304,7.94859806081113,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Large","Ambitious","Large LIB","Long lifetime","50% Reuse","50%","8%",2035,506.471765322548,"Capacity",384.659890081212,121.811875241336,11.0368417240321,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","0%",2035,349.006103743564,"Capacity",384.659890081212,-35.6537863376488,-5.97107916022295,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","12%",2035,526.255527637448,"Capacity",384.659890081212,141.595637556235,11.8993965206743,"0.1M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","16%",2035,585.338668935409,"Capacity",384.659890081212,200.678778854197,14.1661137526916,"0.2M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","20%",2035,644.42181023337,"Capacity",384.659890081212,259.761920152158,16.117131263105,"0.3M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","4%",2035,408.089245041525,"Capacity",384.659890081212,23.4293549603127,4.84038789357967,"0M"
"Refining (ktons of black mass)","Ambitious_Long_reuse50Small","Ambitious","Small LIB","Long lifetime","50% Reuse","50%","8%",2035,467.172386339486,"Capacity",384.659890081212,82.5124962582739,9.08363893262353,"0.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","0%",2035,1256.43821070232,"Capacity",384.659890081212,871.778320621105,29.525892376372,"0.9M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","12%",2035,1731.15921216024,"Capacity",384.659890081212,1346.49932207903,36.6946770264984,"1.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","16%",2035,1889.39954597955,"Capacity",384.659890081212,1504.73965589834,38.7909738972656,"1.5M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","20%",2035,2047.63987979886,"Capacity",384.659890081212,1662.97998971765,40.7796516625344,"1.7M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","4%",2035,1414.67854452163,"Capacity",384.659890081212,1030.01865444041,32.0939036958799,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","100% LIB prod.","0%","8%",2035,1572.91887834093,"Capacity",384.659890081212,1188.25898825972,34.4711326802547,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","0%",2035,1256.43821070232,"Capacity",384.659890081212,871.778320621105,29.525892376372,"0.9M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","12%",2035,1432.14209748069,"Capacity",384.659890081212,1047.48220739948,32.3648297909857,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","16%",2035,1490.71005974015,"Capacity",384.659890081212,1106.05016965894,33.2573325698099,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","20%",2035,1549.27802199961,"Capacity",384.659890081212,1164.61813191839,34.1265018998196,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","4%",2035,1315.00617296177,"Capacity",384.659890081212,930.346282880562,30.501578367038,"0.9M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0","Ambitious","Reference","Short lifetime","Reference","0%","8%",2035,1373.57413522123,"Capacity",384.659890081212,988.91424514002,31.4470069345243,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","0%",2035,1414.95089630175,"Capacity",384.659890081212,1030.29100622054,32.0981464608245,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","12%",2035,1981.49966363568,"Capacity",384.659890081212,1596.83977355447,39.9604776442233,"1.6M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","16%",2035,2170.34925274699,"Capacity",384.659890081212,1785.68936266578,42.2574178419101,"1.8M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","20%",2035,2359.1988418583,"Capacity",384.659890081212,1974.53895177709,44.4357845860416,"2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","4%",2035,1603.80048541306,"Capacity",384.659890081212,1219.14059533185,34.9161938838106,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","100% LIB prod.","0%","8%",2035,1792.65007452437,"Capacity",384.659890081212,1407.99018444316,37.5231952856251,"1.4M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","0%",2035,1414.95089630175,"Capacity",384.659890081212,1030.29100622054,32.0981464608245,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","12%",2035,1590.20746244659,"Capacity",384.659890081212,1205.54757236537,34.720996131525,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","16%",2035,1648.6263178282,"Capacity",384.659890081212,1263.96642774698,35.5523055194313,"1.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","20%",2035,1707.04517320981,"Capacity",384.659890081212,1322.3852831286,36.3646158116457,"1.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","4%",2035,1473.36975168336,"Capacity",384.659890081212,1088.70986160215,32.9956036708249,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Large","Ambitious","Large LIB","Short lifetime","Reference","0%","8%",2035,1531.78860706497,"Capacity",384.659890081212,1147.12871698376,33.8692886991115,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","0%",2035,1452.28892856405,"Capacity",384.659890081212,1067.62903848284,32.674593164764,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","12%",2035,1627.92172542697,"Capacity",384.659890081212,1243.26183534576,35.25991825495,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","16%",2035,1686.46599104794,"Capacity",384.659890081212,1301.80610096673,36.0805501754994,"1.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","20%",2035,1745.01025666891,"Capacity",384.659890081212,1360.3503665877,36.8829278472805,"1.4M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","4%",2035,1510.83319418503,"Capacity",384.659890081212,1126.17330410381,33.558505689375,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRecycling","Ambitious","Large LIB","Short lifetime","Recycling","0%","8%",2035,1569.377459806,"Capacity",384.659890081212,1184.71756972479,34.4197264620854,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","0%",2035,1394.44814909638,"Capacity",384.659890081212,1009.78825901517,31.7771656856802,"1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","12%",2035,1569.49123352924,"Capacity",384.659890081212,1184.83134344803,34.4213791624919,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","16%",2035,1627.83892834019,"Capacity",384.659890081212,1243.17903825898,35.2587441389931,"1.2M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","20%",2035,1686.18662315114,"Capacity",384.659890081212,1301.52673306993,36.0766785204782,"1.3M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","4%",2035,1452.79584390734,"Capacity",384.659890081212,1068.13595382612,32.6823492703037,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0LargeRepurposing","Ambitious","Large LIB","Short lifetime","Repurposing","0%","8%",2035,1511.14353871829,"Capacity",384.659890081212,1126.48364863708,33.5631293034049,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Recycling","Ambitious","Reference","Short lifetime","Recycling","0%","0%",2035,1289.38964734023,"Capacity",384.659890081212,904.729757259013,30.0787259912885,"0.9M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Recycling","Ambitious","Reference","Short lifetime","Recycling","0%","12%",2035,1465.48732047312,"Capacity",384.659890081212,1080.8274303919,32.8759399925219,"1.1M"
"Refining (ktons of black mass)","Ambitious_Short_reuse0Recycling","Ambitious","Reference","Short lifetime","Recycling","0%","16%",2035,1524.18654485075,"Capacity",384.659890081212,1139.52665476953,33.7568756665888,"1.1M"
