"Vehicle","Year","Country","chemistry","kwh_veh"
"Heavy trucks",2042,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2042,"USA","LFP",26.2123197903014
"Medium trucks",2042,"USA","NK",155.262123197903
"Medium trucks",2042,"USA","NMC",6.94626474442988
"Buses",2043,"Canada","LFP",134.185135135135
"Buses",2043,"Canada","NK",71.1351351351351
"Buses",2043,"Canada","NMC",37.7837837837838
"Buses",2043,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2043,"Canada","LFP",186.046728971963
"Heavy trucks",2043,"Canada","NK",39.2523364485981
"Heavy trucks",2043,"Canada","NMC",148.205607476636
"Medium trucks",2043,"Canada","LFP",21.4054054054054
"Medium trucks",2043,"Canada","NK",87.4810810810811
"Medium trucks",2043,"Canada","NMC",33.0810810810811
"Buses",2043,"Mexico","LFP",69.1565349544073
"Buses",2043,"Mexico","NCA",1.14285714285714
"Buses",2043,"Mexico","NK",144.065349544073
"Heavy trucks",2043,"Mexico","LFP",288.272727272727
"Heavy trucks",2043,"Mexico","NMC",28.8181818181818
"Medium trucks",2043,"Mexico","LFP",243.5
"Buses",2043,"USA","LFP",121.574363555159
"Buses",2043,"USA","NK",18.9459580169719
"Buses",2043,"USA","NMC",62.1438142027691
"Buses",2043,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2043,"USA","LFP",201.199233716475
"Heavy trucks",2043,"USA","NK",72.9444444444444
"Heavy trucks",2043,"USA","NMC",131.95785440613
"Heavy trucks",2043,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2043,"USA","LFP",26.2123197903014
"Medium trucks",2043,"USA","NK",155.262123197903
"Medium trucks",2043,"USA","NMC",6.94626474442988
"Buses",2044,"Canada","LFP",134.185135135135
"Buses",2044,"Canada","NK",71.1351351351351
"Buses",2044,"Canada","NMC",37.7837837837838
"Buses",2044,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2044,"Canada","LFP",186.046728971963
"Heavy trucks",2044,"Canada","NK",39.2523364485981
"Heavy trucks",2044,"Canada","NMC",148.205607476636
"Medium trucks",2044,"Canada","LFP",21.4054054054054
"Medium trucks",2044,"Canada","NK",87.4810810810811
"Medium trucks",2044,"Canada","NMC",33.0810810810811
"Buses",2044,"Mexico","LFP",69.1565349544073
"Buses",2044,"Mexico","NCA",1.14285714285714
"Buses",2044,"Mexico","NK",144.065349544073
"Heavy trucks",2044,"Mexico","LFP",288.272727272727
"Heavy trucks",2044,"Mexico","NMC",28.8181818181818
"Medium trucks",2044,"Mexico","LFP",243.5
"Buses",2044,"USA","LFP",121.574363555159
"Buses",2044,"USA","NK",18.9459580169719
"Buses",2044,"USA","NMC",62.1438142027691
"Buses",2044,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2044,"USA","LFP",201.199233716475
"Heavy trucks",2044,"USA","NK",72.9444444444444
"Heavy trucks",2044,"USA","NMC",131.95785440613
"Heavy trucks",2044,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2044,"USA","LFP",26.2123197903014
"Medium trucks",2044,"USA","NK",155.262123197903
"Medium trucks",2044,"USA","NMC",6.94626474442988
"Buses",2045,"Canada","LFP",134.185135135135
"Buses",2045,"Canada","NK",71.1351351351351
"Buses",2045,"Canada","NMC",37.7837837837838
"Buses",2045,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2045,"Canada","LFP",186.046728971963
"Heavy trucks",2045,"Canada","NK",39.2523364485981
"Heavy trucks",2045,"Canada","NMC",148.205607476636
"Medium trucks",2045,"Canada","LFP",21.4054054054054
"Medium trucks",2045,"Canada","NK",87.4810810810811
"Medium trucks",2045,"Canada","NMC",33.0810810810811
"Buses",2045,"Mexico","LFP",69.1565349544073
"Buses",2045,"Mexico","NCA",1.14285714285714
"Buses",2045,"Mexico","NK",144.065349544073
"Heavy trucks",2045,"Mexico","LFP",288.272727272727
"Heavy trucks",2045,"Mexico","NMC",28.8181818181818
"Medium trucks",2045,"Mexico","LFP",243.5
"Buses",2045,"USA","LFP",121.574363555159
"Buses",2045,"USA","NK",18.9459580169719
"Buses",2045,"USA","NMC",62.1438142027691
"Buses",2045,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2045,"USA","LFP",201.199233716475
"Heavy trucks",2045,"USA","NK",72.9444444444444
"Heavy trucks",2045,"USA","NMC",131.95785440613
"Heavy trucks",2045,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2045,"USA","LFP",26.2123197903014
"Medium trucks",2045,"USA","NK",155.262123197903
"Medium trucks",2045,"USA","NMC",6.94626474442988
"Buses",2046,"Canada","LFP",134.185135135135
"Buses",2046,"Canada","NK",71.1351351351351
"Buses",2046,"Canada","NMC",37.7837837837838
"Buses",2046,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2046,"Canada","LFP",186.046728971963
"Heavy trucks",2046,"Canada","NK",39.2523364485981
"Heavy trucks",2046,"Canada","NMC",148.205607476636
"Medium trucks",2046,"Canada","LFP",21.4054054054054
"Medium trucks",2046,"Canada","NK",87.4810810810811
"Medium trucks",2046,"Canada","NMC",33.0810810810811
"Buses",2046,"Mexico","LFP",69.1565349544073
"Buses",2046,"Mexico","NCA",1.14285714285714
"Buses",2046,"Mexico","NK",144.065349544073
"Heavy trucks",2046,"Mexico","LFP",288.272727272727
"Heavy trucks",2046,"Mexico","NMC",28.8181818181818
"Medium trucks",2046,"Mexico","LFP",243.5
"Buses",2046,"USA","LFP",121.574363555159
"Buses",2046,"USA","NK",18.9459580169719
"Buses",2046,"USA","NMC",62.1438142027691
"Buses",2046,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2046,"USA","LFP",201.199233716475
"Heavy trucks",2046,"USA","NK",72.9444444444444
"Heavy trucks",2046,"USA","NMC",131.95785440613
"Heavy trucks",2046,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2046,"USA","LFP",26.2123197903014
"Medium trucks",2046,"USA","NK",155.262123197903
"Medium trucks",2046,"USA","NMC",6.94626474442988
"Buses",2047,"Canada","LFP",134.185135135135
"Buses",2047,"Canada","NK",71.1351351351351
"Buses",2047,"Canada","NMC",37.7837837837838
"Buses",2047,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2047,"Canada","LFP",186.046728971963
"Heavy trucks",2047,"Canada","NK",39.2523364485981
"Heavy trucks",2047,"Canada","NMC",148.205607476636
"Medium trucks",2047,"Canada","LFP",21.4054054054054
"Medium trucks",2047,"Canada","NK",87.4810810810811
"Medium trucks",2047,"Canada","NMC",33.0810810810811
"Buses",2047,"Mexico","LFP",69.1565349544073
"Buses",2047,"Mexico","NCA",1.14285714285714
"Buses",2047,"Mexico","NK",144.065349544073
"Heavy trucks",2047,"Mexico","LFP",288.272727272727
"Heavy trucks",2047,"Mexico","NMC",28.8181818181818
"Medium trucks",2047,"Mexico","LFP",243.5
"Buses",2047,"USA","LFP",121.574363555159
"Buses",2047,"USA","NK",18.9459580169719
"Buses",2047,"USA","NMC",62.1438142027691
"Buses",2047,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2047,"USA","LFP",201.199233716475
"Heavy trucks",2047,"USA","NK",72.9444444444444
"Heavy trucks",2047,"USA","NMC",131.95785440613
"Heavy trucks",2047,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2047,"USA","LFP",26.2123197903014
"Medium trucks",2047,"USA","NK",155.262123197903
"Medium trucks",2047,"USA","NMC",6.94626474442988
"Buses",2048,"Canada","LFP",134.185135135135
"Buses",2048,"Canada","NK",71.1351351351351
"Buses",2048,"Canada","NMC",37.7837837837838
"Buses",2048,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2048,"Canada","LFP",186.046728971963
"Heavy trucks",2048,"Canada","NK",39.2523364485981
"Heavy trucks",2048,"Canada","NMC",148.205607476636
"Medium trucks",2048,"Canada","LFP",21.4054054054054
"Medium trucks",2048,"Canada","NK",87.4810810810811
"Medium trucks",2048,"Canada","NMC",33.0810810810811
"Buses",2048,"Mexico","LFP",69.1565349544073
"Buses",2048,"Mexico","NCA",1.14285714285714
"Buses",2048,"Mexico","NK",144.065349544073
"Heavy trucks",2048,"Mexico","LFP",288.272727272727
"Heavy trucks",2048,"Mexico","NMC",28.8181818181818
"Medium trucks",2048,"Mexico","LFP",243.5
"Buses",2048,"USA","LFP",121.574363555159
"Buses",2048,"USA","NK",18.9459580169719
"Buses",2048,"USA","NMC",62.1438142027691
"Buses",2048,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2048,"USA","LFP",201.199233716475
"Heavy trucks",2048,"USA","NK",72.9444444444444
"Heavy trucks",2048,"USA","NMC",131.95785440613
"Heavy trucks",2048,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2048,"USA","LFP",26.2123197903014
"Medium trucks",2048,"USA","NK",155.262123197903
"Medium trucks",2048,"USA","NMC",6.94626474442988
"Buses",2049,"Canada","LFP",134.185135135135
"Buses",2049,"Canada","NK",71.1351351351351
"Buses",2049,"Canada","NMC",37.7837837837838
"Buses",2049,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2049,"Canada","LFP",186.046728971963
"Heavy trucks",2049,"Canada","NK",39.2523364485981
"Heavy trucks",2049,"Canada","NMC",148.205607476636
"Medium trucks",2049,"Canada","LFP",21.4054054054054
"Medium trucks",2049,"Canada","NK",87.4810810810811
"Medium trucks",2049,"Canada","NMC",33.0810810810811
"Buses",2049,"Mexico","LFP",69.1565349544073
"Buses",2049,"Mexico","NCA",1.14285714285714
"Buses",2049,"Mexico","NK",144.065349544073
"Heavy trucks",2049,"Mexico","LFP",288.272727272727
"Heavy trucks",2049,"Mexico","NMC",28.8181818181818
"Medium trucks",2049,"Mexico","LFP",243.5
"Buses",2049,"USA","LFP",121.574363555159
"Buses",2049,"USA","NK",18.9459580169719
"Buses",2049,"USA","NMC",62.1438142027691
"Buses",2049,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2049,"USA","LFP",201.199233716475
"Heavy trucks",2049,"USA","NK",72.9444444444444
"Heavy trucks",2049,"USA","NMC",131.95785440613
"Heavy trucks",2049,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2049,"USA","LFP",26.2123197903014
"Medium trucks",2049,"USA","NK",155.262123197903
"Medium trucks",2049,"USA","NMC",6.94626474442988
"Buses",2050,"Canada","LFP",134.185135135135
"Buses",2050,"Canada","NK",71.1351351351351
"Buses",2050,"Canada","NMC",37.7837837837838
"Buses",2050,"Canada","NMC / LTO",10.3378378378378
"Heavy trucks",2050,"Canada","LFP",186.046728971963
"Heavy trucks",2050,"Canada","NK",39.2523364485981
"Heavy trucks",2050,"Canada","NMC",148.205607476636
"Medium trucks",2050,"Canada","LFP",21.4054054054054
"Medium trucks",2050,"Canada","NK",87.4810810810811
"Medium trucks",2050,"Canada","NMC",33.0810810810811
"Buses",2050,"Mexico","LFP",69.1565349544073
"Buses",2050,"Mexico","NCA",1.14285714285714
"Buses",2050,"Mexico","NK",144.065349544073
"Heavy trucks",2050,"Mexico","LFP",288.272727272727
"Heavy trucks",2050,"Mexico","NMC",28.8181818181818
"Medium trucks",2050,"Mexico","LFP",243.5
"Buses",2050,"USA","LFP",121.574363555159
"Buses",2050,"USA","NK",18.9459580169719
"Buses",2050,"USA","NMC",62.1438142027691
"Buses",2050,"USA","NMC / LTO",80.1911567664136
"Heavy trucks",2050,"USA","LFP",201.199233716475
"Heavy trucks",2050,"USA","NK",72.9444444444444
"Heavy trucks",2050,"USA","NMC",131.95785440613
"Heavy trucks",2050,"USA","NMC / LTO",10.0977011494253
"Medium trucks",2050,"USA","LFP",26.2123197903014
"Medium trucks",2050,"USA","NK",155.262123197903
"Medium trucks",2050,"USA","NMC",6.94626474442988
